place_id,sequence_string,sequence_label,sequence_cluster_id
13224020900,0000000,seq_0000000,SC0_no_presence
13224021000,1101111,seq_1101111,SC1
13224021100,0001110,seq_0001110,SC3
13224021200,0000010,seq_0000010,SC1
13224021300,0000010,seq_0000010,SC1
13224021400,0000010,seq_0000010,SC1
13224021500,0100010,seq_0100010,SC1
13224021600,0000001,seq_0000001,SC1
13224021800,0101110,seq_0101110,SC1
13224021900,0000010,seq_0000010,SC1
13224022000,0000110,seq_0000110,SC1
13224022100,0101111,seq_0101111,SC1
13224022200,0000001,seq_0000001,SC1
13224022300,0000010,seq_0000010,SC1
13224022400,0100010,seq_0100010,SC1
13224022500,0000010,seq_0000010,SC1
13224022600,0000010,seq_0000010,SC1
13224022800,0000010,seq_0000010,SC1
13224022900,0100010,seq_0100010,SC1
13224023000,0100010,seq_0100010,SC1
13224023100,0101110,seq_0101110,SC1
13224023200,0100110,seq_0100110,SC1
13224023300,0100010,seq_0100010,SC1
13224023400,0000010,seq_0000010,SC1
13224023500,0100000,seq_0100000,SC1
13224023600,0100100,seq_0100100,SC1
13224023700,0100010,seq_0100010,SC1
13224023800,0100010,seq_0100010,SC1
13224023900,0000010,seq_0000010,SC1
13224024000,0100010,seq_0100010,SC1
13224024100,0000001,seq_0000001,SC1
13224024200,0000010,seq_0000010,SC1
13224024300,0000010,seq_0000010,SC1
13224024400,0000010,seq_0000010,SC1
13224024500,0000010,seq_0000010,SC1
13224024800,0100110,seq_0100110,SC1
13224024900,0000001,seq_0000001,SC1
13224025200,0100000,seq_0100000,SC1
13224025300,0100000,seq_0100000,SC1
13224025400,0100110,seq_0100110,SC1
13224025500,1100000,seq_1100000,SC1
13224025600,1100000,seq_1100000,SC1
13224025700,0100000,seq_0100000,SC1
13224025800,0100000,seq_0100000,SC1
13224025900,0100110,seq_0100110,SC1
13224026000,0100000,seq_0100000,SC1
13224026100,0101111,seq_0101111,SC1
13224026200,0100111,seq_0100111,SC1
13224026300,0100000,seq_0100000,SC1
13224026400,0100110,seq_0100110,SC1
13224026500,0100000,seq_0100000,SC1
13224026600,0100000,seq_0100000,SC1
13224026700,0100010,seq_0100010,SC1
13224026800,0100110,seq_0100110,SC1
13224026900,0100111,seq_0100111,SC1
13224027000,0100000,seq_0100000,SC1
13224027100,0101000,seq_0101000,SC1
13224027200,0100000,seq_0100000,SC1
13224027300,0000110,seq_0000110,SC1
13224027400,0100000,seq_0100000,SC1
13224027500,0100110,seq_0100110,SC1
13224027600,0100111,seq_0100111,SC1
13224027700,0100001,seq_0100001,SC1
13224027800,0100000,seq_0100000,SC1
13224027900,0100000,seq_0100000,SC1
13224028000,0100000,seq_0100000,SC1
13224028100,0100000,seq_0100000,SC1
13224028200,0100000,seq_0100000,SC1
13224028300,0100000,seq_0100000,SC1
13224028400,0100000,seq_0100000,SC1
13224028500,0100111,seq_0100111,SC1
13224028600,0100000,seq_0100000,SC1
13224028700,1100111,seq_1100111,SC1
13224028800,0100111,seq_0100111,SC1
13224028900,0100000,seq_0100000,SC1
13224029000,0100000,seq_0100000,SC1
13224029100,0100111,seq_0100111,SC1
13224029200,1100111,seq_1100111,SC1
13224029300,0100111,seq_0100111,SC1
13224029400,0000001,seq_0000001,SC1
13224029500,0100000,seq_0100000,SC1
13224029600,0000110,seq_0000110,SC1
13224029700,0100000,seq_0100000,SC1
13224029800,0100110,seq_0100110,SC1
13224029900,0100000,seq_0100000,SC1
13224030000,0100110,seq_0100110,SC1
13224030100,0100000,seq_0100000,SC1
13224030200,0100000,seq_0100000,SC1
13224030300,0100110,seq_0100110,SC1
13224030400,0100000,seq_0100000,SC1
13224030500,0100001,seq_0100001,SC1
13224030600,0100111,seq_0100111,SC1
13224030700,1111011,seq_1111011,SC1
13224030800,0100000,seq_0100000,SC1
13224030900,0100000,seq_0100000,SC1
13224031000,0100110,seq_0100110,SC1
13224031100,0100000,seq_0100000,SC1
13224031200,0100000,seq_0100000,SC1
13224031300,0100010,seq_0100010,SC1
13224031400,0100000,seq_0100000,SC1
13224031500,0100111,seq_0100111,SC1
13224031600,0100110,seq_0100110,SC1
13224031700,0100010,seq_0100010,SC1
13224031800,0100111,seq_0100111,SC1
13224031900,0100111,seq_0100111,SC1
13224032000,0100011,seq_0100011,SC1
13224032100,0100111,seq_0100111,SC1
13224032200,1111101,seq_1111101,SC1
13224032300,0100011,seq_0100011,SC1
13224032400,0000110,seq_0000110,SC1
13224032500,0000111,seq_0000111,SC1
13224032600,0100010,seq_0100010,SC1
13225000100,1100110,seq_1100110,SC1
13225000200,1100001,seq_1100001,SC1
13225000300,0100000,seq_0100000,SC1
13225000500,1100111,seq_1100111,SC1
13225000700,0100000,seq_0100000,SC1
13225000900,0101001,seq_0101001,SC1
13225001000,0100101,seq_0100101,SC1
13225001300,0101111,seq_0101111,SC1
13225001400,1111111,seq_1111111,SC1
13225001700,0100111,seq_0100111,SC1
13225001800,0101111,seq_0101111,SC1
13225001900,0110111,seq_0110111,SC1
13225002000,0100000,seq_0100000,SC1
13225002100,0101111,seq_0101111,SC1
13225002200,1100101,seq_1100101,SC1
13225002300,1101011,seq_1101011,SC1
13225002400,0100011,seq_0100011,SC1
13225002500,1101111,seq_1101111,SC1
13225002600,1000111,seq_1000111,SC1
13225002700,0101110,seq_0101110,SC1
13225002900,0101111,seq_0101111,SC1
13225003000,0100110,seq_0100110,SC1
13225003100,0001000,seq_0001000,SC3
13225003200,0100111,seq_0100111,SC1
13225003300,0100011,seq_0100011,SC1
13225003400,0100001,seq_0100001,SC1
13225003500,0101111,seq_0101111,SC1
13225003600,0000000,seq_0000000,SC0_no_presence
13225003700,0100000,seq_0100000,SC1
13225003800,0100010,seq_0100010,SC1
13225003900,0100110,seq_0100110,SC1
13225004000,0000110,seq_0000110,SC1
13225004100,0000000,seq_0000000,SC0_no_presence
13225004200,1111111,seq_1111111,SC1
13225004300,0100110,seq_0100110,SC1
13225004400,1100011,seq_1100011,SC1
13225004500,0101000,seq_0101000,SC1
13225004600,0100000,seq_0100000,SC1
13225004700,0100111,seq_0100111,SC1
13225004800,0100110,seq_0100110,SC1
13225004900,0101100,seq_0101100,SC1
13225005000,0000000,seq_0000000,SC0_no_presence
13225005100,0000110,seq_0000110,SC1
13225005200,0100111,seq_0100111,SC1
13225005300,0101110,seq_0101110,SC1
13225005400,0100000,seq_0100000,SC1
13225005500,0100110,seq_0100110,SC1
13225005600,0000000,seq_0000000,SC0_no_presence
13225005700,0000000,seq_0000000,SC0_no_presence
13225005800,0000000,seq_0000000,SC0_no_presence
13225005900,0000000,seq_0000000,SC0_no_presence
13225006000,0100000,seq_0100000,SC1
13225006100,0000000,seq_0000000,SC0_no_presence
13225006200,0100000,seq_0100000,SC1
13225006300,0100000,seq_0100000,SC1
13225006500,0000010,seq_0000010,SC1
13225006600,0100010,seq_0100010,SC1
13225006700,0100010,seq_0100010,SC1
13225006800,0100000,seq_0100000,SC1
13225006900,0100010,seq_0100010,SC1
13225007000,0100010,seq_0100010,SC1
13225007100,1101000,seq_1101000,SC1
13225007200,0100000,seq_0100000,SC1
13225007300,0000010,seq_0000010,SC1
13225007400,0100000,seq_0100000,SC1
13225007500,0100000,seq_0100000,SC1
13225007600,0000001,seq_0000001,SC1
13225007700,0000001,seq_0000001,SC1
13225007800,0000001,seq_0000001,SC1
13225007900,0111100,seq_0111100,SC1
13225008000,0001000,seq_0001000,SC3
13225008100,0100000,seq_0100000,SC1
13225008200,0000100,seq_0000100,SC4
13225008400,0000001,seq_0000001,SC1
13225008500,0000101,seq_0000101,SC1
13225008600,0110010,seq_0110010,SC1
13225008800,0000001,seq_0000001,SC1
13225008900,0000100,seq_0000100,SC4
13225009000,0000001,seq_0000001,SC1
13225009100,0000001,seq_0000001,SC1
13225009300,0101000,seq_0101000,SC1
13225009400,0000001,seq_0000001,SC1
13225009500,0000001,seq_0000001,SC1
13225009600,0100110,seq_0100110,SC1
13225010100,0100000,seq_0100000,SC1
13225010200,0000010,seq_0000010,SC1
13225010300,0100100,seq_0100100,SC1
13225010400,0100010,seq_0100010,SC1
13225010500,0100000,seq_0100000,SC1
13225010600,0100000,seq_0100000,SC1
13225010700,0000010,seq_0000010,SC1
13225010800,0000001,seq_0000001,SC1
13225010900,0100000,seq_0100000,SC1
13225011000,1101110,seq_1101110,SC1
13225011100,0101010,seq_0101010,SC1
13225011200,0100000,seq_0100000,SC1
13225011300,0100000,seq_0100000,SC1
13225011400,0100000,seq_0100000,SC1
13225011500,0100000,seq_0100000,SC1
13225011600,0101100,seq_0101100,SC1
13225011700,0100000,seq_0100000,SC1
13225011800,0100110,seq_0100110,SC1
13225011900,0110000,seq_0110000,SC1
13225012000,0100000,seq_0100000,SC1
13225012100,0100111,seq_0100111,SC1
13225012200,0100000,seq_0100000,SC1
13225012300,0100110,seq_0100110,SC1
13225012400,0100000,seq_0100000,SC1
13225012500,0100000,seq_0100000,SC1
13225012600,0100000,seq_0100000,SC1
13225012700,1111111,seq_1111111,SC1
13225012800,0100000,seq_0100000,SC1
13225012900,0100110,seq_0100110,SC1
13225013000,0100110,seq_0100110,SC1
13225013100,1100000,seq_1100000,SC1
13225013200,0100000,seq_0100000,SC1
13225013300,0100110,seq_0100110,SC1
13225013400,0100110,seq_0100110,SC1
13225013500,0100000,seq_0100000,SC1
13225013600,0100110,seq_0100110,SC1
13225013700,0100110,seq_0100110,SC1
13225013800,0100000,seq_0100000,SC1
13225013900,0100110,seq_0100110,SC1
13225014000,0000110,seq_0000110,SC1
13225014100,0000110,seq_0000110,SC1
13225014200,0100000,seq_0100000,SC1
13225014300,0100000,seq_0100000,SC1
13225014400,0100000,seq_0100000,SC1
13225014500,0100000,seq_0100000,SC1
13225014600,0100000,seq_0100000,SC1
13225014700,0100110,seq_0100110,SC1
13225014800,0100001,seq_0100001,SC1
13225014900,0100110,seq_0100110,SC1
13225015000,0100000,seq_0100000,SC1
13225015100,0100110,seq_0100110,SC1
13225015200,0100000,seq_0100000,SC1
13225015300,0100000,seq_0100000,SC1
13225015400,0100000,seq_0100000,SC1
13225015500,0000000,seq_0000000,SC0_no_presence
13225015600,0100000,seq_0100000,SC1
13225015700,0100000,seq_0100000,SC1
13225015800,0100110,seq_0100110,SC1
13225015900,1100100,seq_1100100,SC1
13225016000,0100100,seq_0100100,SC1
13225016100,0100000,seq_0100000,SC1
13227000100,0100000,seq_0100000,SC1
13227000200,0100000,seq_0100000,SC1
13227000300,0001000,seq_0001000,SC3
13227000500,0100000,seq_0100000,SC1
13227000600,0100000,seq_0100000,SC1
13227000700,0000001,seq_0000001,SC1
13227000800,0100000,seq_0100000,SC1
13227000900,0101110,seq_0101110,SC1
13227001000,0100000,seq_0100000,SC1
13227001100,0100000,seq_0100000,SC1
13228000100,0100000,seq_0100000,SC1
13228000200,0100000,seq_0100000,SC1
13228000300,0100010,seq_0100010,SC1
13228000400,0100000,seq_0100000,SC1
13228000500,0100000,seq_0100000,SC1
13228000600,0000001,seq_0000001,SC1
13228000700,0100000,seq_0100000,SC1
13228000800,0100000,seq_0100000,SC1
13228000900,0100000,seq_0100000,SC1
13228001000,0100000,seq_0100000,SC1
13228001100,0100000,seq_0100000,SC1
13228001200,0100000,seq_0100000,SC1
13228001300,0100000,seq_0100000,SC1
13228001400,0100000,seq_0100000,SC1
13228001500,0100100,seq_0100100,SC1
13228001600,0100010,seq_0100010,SC1
13228001700,0100001,seq_0100001,SC1
13228001800,0100000,seq_0100000,SC1
13228001900,0100010,seq_0100010,SC1
13228002000,0100010,seq_0100010,SC1
13228002100,0101000,seq_0101000,SC1
13228002200,0001000,seq_0001000,SC3
13228002300,0101000,seq_0101000,SC1
13228002400,0100000,seq_0100000,SC1
13228002500,0000001,seq_0000001,SC1
13228002600,0101010,seq_0101010,SC1
13228002700,0000010,seq_0000010,SC1
13228002800,0000001,seq_0000001,SC1
13228002900,0100010,seq_0100010,SC1
13228003000,0110011,seq_0110011,SC1
13228003100,0010001,seq_0010001,SC1
13228003200,0101010,seq_0101010,SC1
13228003300,0100111,seq_0100111,SC1
13228003400,0101111,seq_0101111,SC1
13228003500,0101000,seq_0101000,SC1
13228003600,0001100,seq_0001100,SC3
13228003700,0100000,seq_0100000,SC1
13228003800,0100010,seq_0100010,SC1
13228003900,0101110,seq_0101110,SC1
13228004000,0100000,seq_0100000,SC1
13228004100,0100001,seq_0100001,SC1
13228004200,0101000,seq_0101000,SC1
13228004300,0101000,seq_0101000,SC1
13228004400,0101010,seq_0101010,SC1
13228004500,0001000,seq_0001000,SC3
13228004600,0101000,seq_0101000,SC1
13228004701,0001000,seq_0001000,SC3
13228004702,0001000,seq_0001000,SC3
13228004703,0001000,seq_0001000,SC3
13228004704,0001000,seq_0001000,SC3
13228004800,0100000,seq_0100000,SC1
13228004900,0101110,seq_0101110,SC1
13228005000,0001000,seq_0001000,SC3
13228005100,0100000,seq_0100000,SC1
13228005200,0100000,seq_0100000,SC1
13228005300,0100000,seq_0100000,SC1
13228005400,0100000,seq_0100000,SC1
13228005500,0100000,seq_0100000,SC1
13228005600,0100000,seq_0100000,SC1
13228005700,0101010,seq_0101010,SC1
13228005800,0101110,seq_0101110,SC1
13228005900,0001000,seq_0001000,SC3
13228005901,0001000,seq_0001000,SC3
13228005902,0000100,seq_0000100,SC4
13228005903,0001000,seq_0001000,SC3
13228005904,0001000,seq_0001000,SC3
13228005905,0001000,seq_0001000,SC3
13228005906,0001000,seq_0001000,SC3
13228005907,0001000,seq_0001000,SC3
13228005908,0001000,seq_0001000,SC3
13228005909,0001000,seq_0001000,SC3
13228005910,0001000,seq_0001000,SC3
13228005911,0001000,seq_0001000,SC3
13228006000,0000100,seq_0000100,SC4
13228006100,0100000,seq_0100000,SC1
13228006200,0100000,seq_0100000,SC1
13228006300,0101000,seq_0101000,SC1
13228006400,0101010,seq_0101010,SC1
13228006500,0101000,seq_0101000,SC1
13228006601,0001000,seq_0001000,SC3
13228006602,0001000,seq_0001000,SC3
13228006603,0001000,seq_0001000,SC3
13228006700,0001000,seq_0001000,SC3
13228006701,0001000,seq_0001000,SC3
13228006702,0001000,seq_0001000,SC3
13228006703,0001000,seq_0001000,SC3
13228006704,0001000,seq_0001000,SC3
13228006705,0001000,seq_0001000,SC3
13228006706,0001000,seq_0001000,SC3
13228006707,0001000,seq_0001000,SC3
13228006708,0001000,seq_0001000,SC3
13228006709,0001000,seq_0001000,SC3
13228006710,0001000,seq_0001000,SC3
13228006711,0001000,seq_0001000,SC3
13228006712,0001000,seq_0001000,SC3
13228006713,0001000,seq_0001000,SC3
13228006714,0001000,seq_0001000,SC3
13228006715,0001000,seq_0001000,SC3
13228006716,0001000,seq_0001000,SC3
13228006717,0001000,seq_0001000,SC3
13228006718,0001000,seq_0001000,SC3
13228006719,0001000,seq_0001000,SC3
13228006720,0001000,seq_0001000,SC3
13228006721,0001000,seq_0001000,SC3
13228006722,0001000,seq_0001000,SC3
13228006723,0001000,seq_0001000,SC3
13228006724,0001000,seq_0001000,SC3
13228006725,0001000,seq_0001000,SC3
13228006727,0001000,seq_0001000,SC3
13228006728,0001000,seq_0001000,SC3
13228006729,0001000,seq_0001000,SC3
13228006730,0001000,seq_0001000,SC3
13228006731,0001000,seq_0001000,SC3
13228006732,0001000,seq_0001000,SC3
13228006733,0001000,seq_0001000,SC3
13228006734,0001000,seq_0001000,SC3
13228006735,0001000,seq_0001000,SC3
13228006737,0001000,seq_0001000,SC3
13228006738,0001000,seq_0001000,SC3
13228006739,0001000,seq_0001000,SC3
13228006740,0001000,seq_0001000,SC3
13228006741,0001000,seq_0001000,SC3
13228006742,0001000,seq_0001000,SC3
13228006743,0001000,seq_0001000,SC3
13228006744,0001000,seq_0001000,SC3
13228006745,0001000,seq_0001000,SC3
13228006746,0001000,seq_0001000,SC3
13228006747,0001000,seq_0001000,SC3
13228006748,0000000,seq_0000000,SC0_no_presence
13228006749,0000000,seq_0000000,SC0_no_presence
13228006800,0101111,seq_0101111,SC1
13228006905,0001000,seq_0001000,SC3
13228007000,0101110,seq_0101110,SC1
13228007100,0001000,seq_0001000,SC3
13228007400,0101110,seq_0101110,SC1
13228007500,0111000,seq_0111000,SC1
13228007600,0101000,seq_0101000,SC1
13228007700,0101000,seq_0101000,SC1
13228007800,0101000,seq_0101000,SC1
13228007900,0001001,seq_0001001,SC3
13228008000,0100000,seq_0100000,SC1
13228008100,0100000,seq_0100000,SC1
13228008200,0111000,seq_0111000,SC1
13228008600,0100001,seq_0100001,SC1
13228008700,1100000,seq_1100000,SC1
13228008800,0101000,seq_0101000,SC1
13228008900,1111011,seq_1111011,SC1
13228009000,0100000,seq_0100000,SC1
13228009100,1111111,seq_1111111,SC1
13228009200,0000001,seq_0000001,SC1
13228009300,0100000,seq_0100000,SC1
13228009400,0000001,seq_0000001,SC1
13228009500,0100011,seq_0100011,SC1
13228009700,0001000,seq_0001000,SC3
13228009800,0000001,seq_0000001,SC1
13228009900,0100000,seq_0100000,SC1
13228010000,0100000,seq_0100000,SC1
13228010100,0101000,seq_0101000,SC1
13228010200,0000001,seq_0000001,SC1
13228010300,0100000,seq_0100000,SC1
13228010401,0001000,seq_0001000,SC3
13228010402,0001000,seq_0001000,SC3
13228010403,0001000,seq_0001000,SC3
13228010500,0001000,seq_0001000,SC3
13228010600,0001001,seq_0001001,SC3
13228010700,0000001,seq_0000001,SC1
13228010800,0101001,seq_0101001,SC1
13228010900,0100011,seq_0100011,SC1
13228011000,0000010,seq_0000010,SC1
13228011100,0100110,seq_0100110,SC1
13228011200,0100000,seq_0100000,SC1
13228011300,0000100,seq_0000100,SC4
13228011400,0100000,seq_0100000,SC1
13228011500,0100000,seq_0100000,SC1
13228011600,0100000,seq_0100000,SC1
13228011700,0100000,seq_0100000,SC1
13228011800,0100000,seq_0100000,SC1
13228011900,0100000,seq_0100000,SC1
13228012000,0100000,seq_0100000,SC1
13228012100,0100000,seq_0100000,SC1
13228012200,0100000,seq_0100000,SC1
13228012300,0100000,seq_0100000,SC1
13229000100,1100000,seq_1100000,SC1
13229000200,0100000,seq_0100000,SC1
13229000300,1110000,seq_1110000,SC1
13229000700,1111010,seq_1111010,SC1
13229000800,1100010,seq_1100010,SC1
13229000900,0000000,seq_0000000,SC0_no_presence
13229001000,1100000,seq_1100000,SC1
13229001100,1100001,seq_1100001,SC1
13229001200,0100000,seq_0100000,SC1
13229001300,0100010,seq_0100010,SC1
13229001400,0100000,seq_0100000,SC1
13229001500,0100000,seq_0100000,SC1
13229001600,1100000,seq_1100000,SC1
13303000100,1100000,seq_1100000,SC1
13303000200,1111010,seq_1111010,SC1
13303000300,1110000,seq_1110000,SC1
13303000400,0100000,seq_0100000,SC1
13303000500,0100000,seq_0100000,SC1
13303000600,0100000,seq_0100000,SC1
13303000700,0100000,seq_0100000,SC1
13303000800,0100000,seq_0100000,SC1
13303000900,1100000,seq_1100000,SC1
13303001000,0100000,seq_0100000,SC1
13303001100,0000001,seq_0000001,SC1
13303001200,0100000,seq_0100000,SC1
13303001300,0000001,seq_0000001,SC1
13303001400,0100000,seq_0100000,SC1
13303001500,0101100,seq_0101100,SC1
13303001600,0000001,seq_0000001,SC1
13303001700,1000000,seq_1000000,SC5
13303001800,0000001,seq_0000001,SC1
13303001900,0100000,seq_0100000,SC1
13303002000,0000001,seq_0000001,SC1
13303002100,0100110,seq_0100110,SC1
13303002200,0100100,seq_0100100,SC1
13305000100,0100000,seq_0100000,SC1
13305000200,0101000,seq_0101000,SC1
13305000300,0001000,seq_0001000,SC3
13305000400,0001000,seq_0001000,SC3
13305000500,0101000,seq_0101000,SC1
13305000600,0100000,seq_0100000,SC1
13305000700,0100000,seq_0100000,SC1
13305000800,0100000,seq_0100000,SC1
13305000900,0110000,seq_0110000,SC1
13305001000,0101111,seq_0101111,SC1
13305001200,0000000,seq_0000000,SC0_no_presence
13305001300,0000001,seq_0000001,SC1
13305001400,0000001,seq_0000001,SC1
13305001500,0100000,seq_0100000,SC1
13305001600,0100000,seq_0100000,SC1
13305001700,1101111,seq_1101111,SC1
13305001800,0111111,seq_0111111,SC1
13305001900,0001000,seq_0001000,SC3
13305002000,0100000,seq_0100000,SC1
13305002100,0000011,seq_0000011,SC1
13305002200,0001110,seq_0001110,SC3
13305002400,0100110,seq_0100110,SC1
13305002500,0000001,seq_0000001,SC1
13305002600,0100001,seq_0100001,SC1
13307000100,0100000,seq_0100000,SC1
13307000200,0100000,seq_0100000,SC1
13307000300,0100000,seq_0100000,SC1
13307000400,0100000,seq_0100000,SC1
13307000500,1100000,seq_1100000,SC1
13307000600,0100000,seq_0100000,SC1
13307000700,0100000,seq_0100000,SC1
13307000800,0100000,seq_0100000,SC1
13307000900,0100000,seq_0100000,SC1
13307001000,0100000,seq_0100000,SC1
13307001100,0100000,seq_0100000,SC1
13307001200,0100000,seq_0100000,SC1
13307001300,0100000,seq_0100000,SC1
13307001400,0100000,seq_0100000,SC1
13307001500,0100000,seq_0100000,SC1
13307001600,0100000,seq_0100000,SC1
13307001700,0100000,seq_0100000,SC1
13307001800,0100000,seq_0100000,SC1
13307001900,0000001,seq_0000001,SC1
13307002000,0100000,seq_0100000,SC1
13307002100,0100000,seq_0100000,SC1
13307002200,0100000,seq_0100000,SC1
13307002300,0100000,seq_0100000,SC1
13307002400,0100000,seq_0100000,SC1
13307002500,0000000,seq_0000000,SC0_no_presence
13307002600,0000000,seq_0000000,SC0_no_presence
13307002700,0100000,seq_0100000,SC1
13307002800,0100000,seq_0100000,SC1
13307002900,0100000,seq_0100000,SC1
13307003000,0100000,seq_0100000,SC1
13307003100,0100000,seq_0100000,SC1
13307003200,0100001,seq_0100001,SC1
13307003300,0100000,seq_0100000,SC1
13307003400,0100000,seq_0100000,SC1
13307003500,0100000,seq_0100000,SC1
13307003600,0100000,seq_0100000,SC1
13307003700,0100000,seq_0100000,SC1
13307003800,0000000,seq_0000000,SC0_no_presence
